,Unnamed: 0,holiday,temperature,rain_1h,snow_1h,clouds_percentage,weather_type,weather_type_details,date_time,population_density,population_density_categorical
17741,9419,None,287.63,0.0,0.0,1,Clear,sky is clear,10/11/2013 6:00,5593,high
17742,15107,None,296.9,0.0,0.0,0,Clear,Sky is Clear,6/15/2014 18:00,4067,medium
17743,2423,None,264.36,0.0,0.0,40,Clouds,scattered clouds,12/27/2012 14:00,5212,high
17744,19546,None,284.94,0.0,0.0,90,Rain,moderate rain,11/17/2015 18:00,4261,medium
17745,47404,None,295.91,1.14,0.0,40,Thunderstorm,thunderstorm with light rain,9/4/2018 12:00,4583,high
17746,25213,None,300.12,0.0,0.0,75,Clouds,broken clouds,7/24/2016 18:00,2998,medium
17747,12263,None,257.56,0.0,0.0,75,Clouds,broken clouds,2/15/2014 8:00,2839,low
17748,11753,None,259.29,0.0,0.0,64,Clouds,broken clouds,1/25/2014 15:00,4762,high
17749,9087,None,295.16,0.0,0.0,0,Clear,Sky is Clear,9/23/2013 15:00,5817,high
17750,7761,None,305.43,0.0,0.0,0,Clear,Sky is Clear,7/18/2013 14:00,5652,high
17751,44559,None,290.68,0.0,0.0,20,Mist,mist,5/31/2018 6:00,6007,very high
17752,21145,None,263.62,0.0,0.0,90,Snow,light snow,2/8/2016 3:00,315,very low
17753,26281,None,294.76,0.0,0.0,1,Clear,sky is clear,9/3/2016 12:00,4312,medium
17754,41259,None,252.22,0.0,0.0,1,Clear,sky is clear,2/5/2018 4:00,925,very low
17755,24573,None,297.21,0.0,0.0,40,Clouds,scattered clouds,6/30/2016 15:00,4943,high
17756,1546,None,269.7,0.0,0.0,90,Clouds,overcast clouds,11/29/2012 2:00,279,very low
17757,19627,None,267.86,0.0,0.0,40,Clouds,scattered clouds,11/22/2015 10:00,3541,medium
17758,26219,None,295.92,0.0,0.0,40,Clouds,scattered clouds,8/31/2016 19:00,2575,low
17759,9923,None,279.18,0.0,0.0,64,Mist,mist,11/17/2013 1:00,857,very low
17760,20858,None,269.35,0.0,0.0,90,Snow,light snow,1/26/2016 20:00,3703,medium
17761,33749,None,285.75,0.0,0.0,90,Mist,mist,5/17/2017 23:00,1328,very low
17762,10810,None,264.53,14.73,0.0,64,Mist,mist,12/20/2013 0:00,610,very low
17763,4068,None,270.59,0.0,0.0,90,Clouds,overcast clouds,3/4/2013 22:00,1343,very low
17764,550,None,285.73,0.0,0.0,90,Rain,moderate rain,10/24/2012 6:00,5593,high
17765,8345,None,295.53,0.0,0.0,12,Clouds,few clouds,8/11/2013 15:00,4591,high
17766,6855,None,287.94,1.41,0.0,92,Mist,mist,6/10/2013 13:00,4904,high
17767,38194,None,291.94,0.0,0.0,1,Drizzle,light intensity drizzle,10/21/2017 0:00,1546,low
17768,35037,None,286.95,0.0,0.0,1,Mist,mist,7/3/2017 4:00,935,very low
17769,47133,None,294.34,1.85,0.0,90,Thunderstorm,thunderstorm with heavy rain,8/27/2018 19:00,2922,medium
17770,39084,None,266.88,0.0,0.0,1,Clear,sky is clear,11/19/2017 0:00,1529,low
17771,40476,None,275.15,0.0,0.0,1,Clear,sky is clear,1/10/2018 0:00,583,very low
17772,46362,None,288.79,0.0,0.0,90,Clouds,overcast clouds,8/2/2018 10:00,4388,high
17773,44133,None,284.37,0.0,0.0,1,Clear,sky is clear,5/16/2018 3:00,367,very low
17774,46648,None,290.57,0.0,0.0,1,Mist,mist,8/12/2018 7:00,1196,very low
17775,35144,None,293.08,0.0,0.0,1,Clear,sky is clear,7/7/2017 8:00,5251,high
17776,20370,None,264.19,0.0,0.0,1,Clear,sky is clear,1/2/2016 8:00,1880,low
17777,27041,None,283.01,0.0,0.0,0,Clear,Sky is Clear,10/2/2016 8:00,2008,low
17778,13538,None,291.94,0.0,0.0,40,Clouds,scattered clouds,4/9/2014 15:00,6112,very high
17779,17276,None,298.27,0.0,0.0,1,Clear,sky is clear,8/10/2015 19:00,2962,medium
17780,5004,None,276.2,0.0,0.0,90,Rain,light rain,4/11/2013 18:00,3803,medium
17781,10052,None,265.61,0.0,0.0,5,Clear,sky is clear,11/22/2013 9:00,5061,high
17782,36374,None,293.86,0.0,0.0,75,Clouds,broken clouds,8/17/2017 21:00,2844,low
17783,26458,None,294.89,0.0,0.0,1,Clear,sky is clear,9/8/2016 19:00,3333,medium
17784,41873,None,271.28,0.0,0.0,1,Clear,sky is clear,2/26/2018 11:00,4371,high
17785,48046,None,288.62,4.74,0.0,90,Rain,heavy intensity rain,9/24/2018 23:00,826,very low
17786,9172,None,292.16,0.0,0.0,90,Rain,moderate rain,9/28/2013 9:00,4050,medium
17787,15684,None,296.01,0.0,0.0,40,Clouds,scattered clouds,7/22/2014 7:00,6211,very high
17788,25406,None,294.99,0.0,0.0,20,Clouds,few clouds,8/1/2016 8:00,5159,high
17789,24360,None,292.71,0.0,0.0,76,Clouds,broken clouds,6/21/2016 22:00,2180,low
17790,18182,None,287.82,0.0,0.0,40,Clouds,scattered clouds,9/11/2015 19:00,3471,medium
17791,10501,None,255.94,0.0,0.0,64,Snow,light snow,12/8/2013 6:00,797,very low
17792,43806,None,293.68,0.0,0.0,1,Clear,sky is clear,5/4/2018 11:00,5275,high
17793,41770,None,266.68,0.0,0.0,5,Mist,mist,2/23/2018 21:00,3015,medium
17794,46160,None,298.59,0.0,0.0,75,Rain,proximity shower rain,7/25/2018 16:00,6668,very high
17795,2868,None,275.66,0.0,0.0,90,Fog,fog,1/12/2013 15:00,4557,high
17796,35096,None,297.22,0.0,0.0,1,Clear,sky is clear,7/5/2017 11:00,4245,medium
17797,9093,None,284.13,0.0,0.0,88,Clouds,overcast clouds,9/24/2013 6:00,6004,very high
17798,18749,None,278.22,0.0,0.0,1,Clear,sky is clear,10/3/2015 8:00,3422,medium
17799,16869,None,295.34,0.0,0.0,40,Clouds,scattered clouds,7/26/2015 4:00,258,very low
17800,8999,None,287.65,0.0,0.0,90,Mist,mist,9/17/2013 19:00,3405,medium
17801,32421,None,277.21,0.0,0.0,1,Clear,sky is clear,4/6/2017 9:00,5215,high
17802,47701,None,296.47,0.0,0.0,1,Clear,sky is clear,9/15/2018 9:00,3999,medium
17803,45734,None,297.0,0.0,0.0,75,Clouds,broken clouds,7/11/2018 9:00,5025,high
17804,13614,None,283.66,0.0,0.0,90,Clouds,overcast clouds,4/12/2014 19:00,3357,medium
17805,34722,None,296.22,0.0,0.0,1,Clear,sky is clear,6/21/2017 22:00,2157,low
17806,10317,None,274.46,0.38,0.0,64,Drizzle,light intensity drizzle,12/2/2013 21:00,3175,medium
17807,5570,None,277.85,0.0,0.0,20,Clouds,few clouds,4/28/2013 6:00,878,very low
17808,29171,None,259.08,0.0,0.0,90,Snow,light snow,12/16/2016 3:00,363,very low
17809,33713,None,289.72,0.0,0.0,90,Rain,light rain,5/17/2017 7:00,6863,very high
17810,42922,None,266.36,0.0,0.0,90,Snow,light snow,4/4/2018 1:00,327,very low
17811,45968,None,294.22,0.0,0.0,1,Thunderstorm,proximity thunderstorm with rain,7/19/2018 8:00,5702,high
17812,13959,None,278.11,2.31,0.0,90,Rain,moderate rain,4/27/2014 4:00,237,very low
17813,36209,None,292.07,0.0,0.0,75,Clouds,broken clouds,8/13/2017 11:00,3793,medium
17814,41074,None,261.22,0.0,0.0,1,Clear,sky is clear,1/29/2018 13:00,4578,high
17815,34785,None,287.28,0.0,0.0,1,Clear,sky is clear,6/24/2017 2:00,637,very low
17816,33164,None,277.16,0.0,0.0,1,Clear,sky is clear,4/29/2017 3:00,429,very low
17817,8390,None,296.34,0.0,0.0,0,Clear,Sky is Clear,8/13/2013 12:00,5171,high
17818,35358,None,302.88,0.0,0.0,5,Clear,sky is clear,7/15/2017 13:00,4199,medium
17819,6128,None,287.29,0.0,0.0,90,Clouds,overcast clouds,5/18/2013 19:00,3327,medium
17820,28515,None,271.01,0.0,0.0,40,Mist,mist,11/27/2016 3:00,307,very low
17821,24972,None,293.931,0.0,0.0,8,Clear,sky is clear,7/15/2016 18:00,3983,medium
17822,36256,None,295.15,0.0,0.0,75,Rain,light rain,8/14/2017 20:00,2802,low
17823,12099,None,260.9,0.0,0.0,90,Clouds,overcast clouds,2/8/2014 12:00,4694,high
17824,25716,None,290.14,0.0,0.0,32,Clouds,scattered clouds,8/14/2016 2:00,692,very low
17825,12949,None,265.64,0.0,0.0,1,Clear,sky is clear,3/16/2014 1:00,981,very low
17826,46630,None,302.88,0.0,0.0,75,Clouds,broken clouds,8/11/2018 18:00,3920,medium
17827,22237,None,271.97,0.0,0.0,1,Clear,sky is clear,4/5/2016 1:00,353,very low
17828,45836,None,291.84,0.0,0.0,90,Fog,fog,7/14/2018 4:00,444,very low
17829,46689,None,299.8,0.0,0.0,5,Clear,sky is clear,8/13/2018 21:00,2615,low
17830,22974,None,276.24,0.0,0.0,1,Clear,sky is clear,5/2/2016 4:00,702,very low
17831,474,None,283.31,0.0,0.0,48,Rain,light rain,10/20/2012 13:00,4507,high
17832,6586,None,289.63,0.0,0.0,1,Clear,sky is clear,6/1/2013 6:00,1567,low
17833,26007,None,288.35,0.0,0.0,1,Clear,sky is clear,8/25/2016 5:00,2925,medium
17834,2725,None,264.78,0.0,0.0,75,Mist,mist,1/6/2013 21:00,1669,low
17835,38534,None,271.02,0.0,0.0,90,Clouds,overcast clouds,11/1/2017 4:00,917,very low
17836,20404,None,261.23,0.0,0.0,75,Mist,mist,1/4/2016 9:00,4637,high
17837,44561,None,291.02,0.0,0.0,90,Fog,fog,5/31/2018 7:00,6420,very high
17838,7834,None,298.24,0.0,0.0,92,Clouds,overcast clouds,7/21/2013 16:00,4253,medium
17839,14739,None,294.74,0.0,0.0,20,Clouds,few clouds,5/29/2014 22:00,2234,low
17840,16542,None,295.69,0.0,0.0,1,Clear,sky is clear,7/14/2015 9:00,4498,high
17841,41162,None,254.58,0.0,0.0,1,Clear,sky is clear,2/1/2018 23:00,1483,low
17842,4885,None,275.43,0.0,0.0,90,Clouds,overcast clouds,4/8/2013 9:00,4920,high
17843,29352,None,270.72,0.0,0.0,5,Clear,sky is clear,12/22/2016 11:00,5200,high
17844,17098,None,296.76,0.0,0.0,1,Clear,sky is clear,8/4/2015 12:00,4906,high
17845,14719,None,289.14,0.0,0.0,1,Clear,sky is clear,5/29/2014 2:00,287,very low
17846,3026,None,265.31,0.0,0.0,1,Clear,sky is clear,1/18/2013 16:00,6514,very high
17847,40662,None,260.81,0.0,0.0,90,Snow,light snow,1/15/2018 3:00,347,very low
17848,25352,None,289.63,0.0,0.0,90,Clouds,overcast clouds,7/30/2016 2:00,326,very low
17849,46628,None,303.29,0.0,0.0,1,Clear,sky is clear,8/11/2018 16:00,4305,medium
17850,31530,None,284.08,0.0,0.0,90,Drizzle,light intensity drizzle,3/6/2017 9:00,4802,high
17851,3392,None,270.54,0.0,0.0,90,Clouds,overcast clouds,2/6/2013 11:00,4034,medium
17852,8920,None,286.48,0.0,0.0,1,Clear,sky is clear,9/13/2013 20:00,3271,medium
17853,14760,None,302.21,0.0,0.0,20,Clouds,few clouds,5/30/2014 19:00,3797,medium
17854,7689,None,294.58,0.0,0.0,12,Clouds,few clouds,7/14/2013 22:00,2674,low
17855,8990,None,282.89,0.0,0.0,1,Clear,sky is clear,9/17/2013 5:00,3058,medium
17856,43954,None,289.08,0.0,0.0,90,Clouds,overcast clouds,5/9/2018 17:00,6436,very high
17857,12437,None,263.27,0.0,0.0,20,Clouds,few clouds,2/22/2014 14:00,3651,medium
17858,15670,None,303.82,0.0,0.0,75,Clouds,broken clouds,7/21/2014 17:00,6341,very high
17859,28449,None,274.02,0.0,0.0,90,Mist,mist,11/25/2016 4:00,300,very low
17860,5245,None,275.33,0.0,0.0,90,Rain,light rain,4/18/2013 21:00,1577,low
17861,29852,None,254.9,0.0,0.0,1,Clear,sky is clear,1/7/2017 23:00,1757,low
17862,10229,None,270.62,0.0,0.0,64,Clouds,broken clouds,11/30/2013 2:00,548,very low
17863,45421,None,306.22,0.0,0.0,1,Clear,sky is clear,6/29/2018 13:00,5236,high
17864,24086,None,303.01,0.0,0.0,0,Clear,Sky is Clear,6/10/2016 12:00,5446,high
17865,15376,None,296.52,0.0,0.0,1,Clear,sky is clear,7/10/2014 10:00,4702,high
17866,32002,None,276.35,0.0,0.0,90,Haze,haze,3/24/2017 2:00,313,very low
17867,28927,None,268.65,0.0,0.0,90,Snow,light snow,12/8/2016 12:00,4819,high
17868,47897,None,288.0,0.98,0.0,90,Mist,mist,9/20/2018 7:00,5766,high
17869,46006,None,291.15,0.0,0.0,90,Drizzle,heavy intensity drizzle,7/20/2018 4:00,873,very low
17870,35658,None,297.08,0.0,0.0,40,Clouds,scattered clouds,7/25/2017 12:00,4965,high
17871,26272,None,288.07,0.0,0.0,1,Clear,sky is clear,9/3/2016 3:00,411,very low
17872,27257,None,292.17,0.0,0.0,0,Clear,Sky is Clear,10/11/2016 10:00,4053,medium
17873,32480,None,292.68,0.0,0.0,75,Clouds,broken clouds,4/8/2017 21:00,3089,medium
17874,46427,None,295.29,0.0,0.0,90,Rain,moderate rain,8/4/2018 13:00,4552,high
17875,16382,None,285.38,0.0,0.0,1,Clear,sky is clear,7/8/2015 1:00,426,very low
17876,28663,None,275.15,0.0,0.0,90,Snow,light snow,11/30/2016 2:00,274,very low
17877,41929,None,272.42,0.0,0.0,1,Clear,sky is clear,2/28/2018 10:00,4561,high
17878,13423,None,276.19,0.32,0.0,1,Rain,light rain,4/4/2014 20:00,2758,low
17879,4149,None,259.29,0.0,0.0,40,Haze,haze,3/8/2013 6:00,5452,high
17880,24917,None,298.17,0.0,0.0,0,Clear,Sky is Clear,7/13/2016 11:00,4449,high
17881,21099,None,274.61,0.0,0.0,40,Clouds,scattered clouds,2/6/2016 14:00,4397,high
17882,24121,None,296.36,0.0,0.0,0,Clear,Sky is Clear,6/11/2016 23:00,2256,low
17883,44496,None,294.0,0.0,0.0,75,Mist,mist,5/29/2018 20:00,2466,low
17884,37092,None,287.67,0.0,0.0,1,Mist,mist,9/12/2017 5:00,3102,medium
17885,44860,None,297.01,0.0,0.0,75,Clouds,broken clouds,6/10/2018 18:00,3477,medium
17886,20869,None,270.86,0.0,0.0,90,Clouds,overcast clouds,1/27/2016 12:00,4706,high
17887,25370,None,297.05,0.0,0.0,40,Clouds,scattered clouds,7/30/2016 20:00,2838,low
17888,18657,None,289.13,0.0,0.0,90,Clouds,overcast clouds,9/28/2015 22:00,1462,low
17889,3488,None,271.6,0.0,0.0,90,Mist,mist,2/10/2013 22:00,1021,very low
17890,9762,None,276.08,0.0,0.0,64,Clouds,broken clouds,11/10/2013 18:00,3510,medium
17891,36413,None,288.3,0.0,0.0,1,Fog,fog,8/19/2017 1:00,847,very low
17892,3208,None,272.07,0.0,0.0,90,Clouds,overcast clouds,1/28/2013 9:00,4410,high
17893,28135,None,288.68,0.0,0.0,20,Clouds,few clouds,11/16/2016 15:00,5317,high
17894,36134,None,295.01,0.0,0.0,75,Rain,light rain,8/10/2017 15:00,5784,high
17895,26503,None,289.13,0.0,0.0,1,Clear,sky is clear,9/10/2016 9:00,4477,high
17896,40924,None,263.08,0.0,0.0,90,Clouds,overcast clouds,1/24/2018 7:00,5866,very high
17897,2123,None,274.08,0.0,0.0,90,Mist,mist,12/17/2012 3:00,317,very low
17898,863,None,272.85,0.0,0.0,75,Clouds,broken clouds,11/3/2012 10:00,4573,high
17899,22574,None,286.01,0.0,0.0,90,Rain,light rain,4/19/2016 14:00,5282,high
17900,751,None,278.69,0.0,0.0,40,Clouds,scattered clouds,10/29/2012 18:00,4418,high
17901,11751,None,258.78,0.0,0.0,64,Clouds,broken clouds,1/25/2014 13:00,4435,high
17902,14919,None,292.75,0.26,0.0,75,Rain,light rain,6/5/2014 17:00,6411,very high
17903,44739,None,298.08,0.0,0.0,40,Clouds,scattered clouds,6/6/2018 20:00,3157,medium
17904,29088,None,255.03,0.0,0.0,1,Clear,sky is clear,12/13/2016 1:00,495,very low
17905,17406,None,296.75,0.0,0.0,1,Clear,sky is clear,8/15/2015 23:00,2288,low
17906,44376,None,294.51,0.0,0.0,75,Clouds,broken clouds,5/25/2018 9:00,4859,high
17907,35669,None,298.28,0.0,0.0,90,Mist,mist,7/25/2017 20:00,2874,low
17908,28094,None,274.45,0.0,0.0,75,Mist,mist,11/15/2016 5:00,2766,low
17909,33608,None,294.08,0.0,0.0,40,Clouds,scattered clouds,5/14/2017 11:00,4535,high
17910,34120,None,286.22,0.0,0.0,1,Clear,sky is clear,5/29/2017 23:00,1071,very low
17911,41524,None,275.42,0.0,0.0,90,Clouds,overcast clouds,2/15/2018 12:00,5034,high
17912,37087,None,288.36,0.0,0.0,90,Mist,mist,9/12/2017 2:00,244,very low
17913,33890,None,283.01,0.0,0.0,90,Mist,mist,5/21/2017 11:00,4238,medium
17914,8606,None,291.57,0.0,0.0,0,Clear,Sky is Clear,8/23/2013 8:00,6247,very high
17915,15761,None,295.41,0.0,0.0,75,Clouds,broken clouds,7/26/2014 4:00,460,very low
17916,10555,None,252.13,0.0,0.0,64,Clouds,broken clouds,12/9/2013 18:00,3933,medium
17917,3870,None,264.4,0.0,0.0,90,Clouds,overcast clouds,2/25/2013 0:00,472,very low
17918,47228,None,297.28,0.25,0.0,20,Rain,light rain,8/30/2018 16:00,6453,very high
17919,29367,None,271.71,0.0,0.0,1,Clear,sky is clear,12/23/2016 2:00,383,very low
17920,28953,None,263.88,0.0,0.0,90,Haze,haze,12/9/2016 11:00,5052,high
17921,35093,None,296.48,0.0,0.0,75,Rain,heavy intensity rain,7/5/2017 9:00,4425,high
17922,47051,None,296.24,1.02,0.0,75,Rain,moderate rain,8/25/2018 15:00,5015,high
17923,36865,None,287.46,0.0,0.0,1,Clear,sky is clear,9/3/2017 7:00,1621,low
17924,16665,None,292.87,0.51,0.0,75,Drizzle,light intensity drizzle,7/18/2015 5:00,782,very low
17925,39400,None,272.48,0.0,0.0,1,Clear,sky is clear,12/2/2017 2:00,635,very low
17926,33253,None,276.95,0.0,0.0,90,Mist,mist,5/1/2017 11:00,4535,high
17927,27331,None,288.1140000000001,0.0,0.0,36,Clouds,scattered clouds,10/14/2016 13:00,4638,high
17928,18478,None,291.67,0.0,0.0,40,Mist,mist,9/22/2015 11:00,4711,high
17929,18016,None,296.71,8.4,0.0,90,Rain,heavy intensity rain,9/6/2015 7:00,1290,very low
17930,8705,None,302.64,0.0,0.0,0,Clear,Sky is Clear,8/29/2013 16:00,7023,very high
17931,42068,None,274.79,0.0,0.0,90,Rain,light rain,3/5/2018 10:00,3586,medium
17932,23367,None,278.4,0.0,0.0,1,Clear,sky is clear,5/15/2016 8:00,2002,low
17933,20161,None,274.33,0.98,0.51,90,Fog,fog,12/23/2015 12:00,5167,high
17934,43609,None,285.35,0.0,0.0,5,Clear,sky is clear,4/26/2018 21:00,3058,medium
17935,32877,None,278.82,0.0,0.0,90,Mist,mist,4/20/2017 4:00,840,very low
17936,45998,None,291.51,0.0,0.0,90,Mist,mist,7/20/2018 2:00,360,very low
17937,4293,None,271.18,0.0,0.0,1,Clear,sky is clear,3/14/2013 19:00,3461,medium
17938,27115,None,286.665,0.0,0.0,0,Clear,Sky is Clear,10/5/2016 10:00,4293,medium
17939,25851,None,295.6,0.0,0.0,80,Clouds,broken clouds,8/19/2016 17:00,5259,high
17940,9690,None,275.18,0.0,0.0,90,Clouds,overcast clouds,11/7/2013 12:00,5397,high
17941,23581,None,290.77,0.0,0.0,90,Rain,light rain,5/24/2016 2:00,314,very low
17942,37266,None,286.29,0.0,0.0,90,Rain,moderate rain,9/18/2017 16:00,6430,very high
17943,21980,None,274.3,0.0,0.0,90,Clouds,overcast clouds,3/23/2016 4:00,990,very low
17944,15667,None,303.84,0.0,0.0,75,Clouds,broken clouds,7/21/2014 14:00,5459,high
17945,36494,None,294.86,0.0,0.0,90,Rain,light rain,8/21/2017 17:00,5995,very high
17946,41822,None,271.02,0.0,0.0,90,Fog,fog,2/24/2018 19:00,2338,low
17947,20965,None,272.28,0.0,0.0,90,Haze,haze,2/1/2016 17:00,6071,very high
17948,39316,None,284.29,0.0,0.0,20,Clouds,few clouds,11/28/2017 14:00,5024,high
17949,12412,None,261.72,0.0,0.0,40,Clouds,scattered clouds,2/21/2014 13:00,2761,low
17950,6446,None,286.69,0.0,0.0,90,Clouds,overcast clouds,5/27/2013 16:00,3648,medium
17951,5602,None,295.99,0.0,0.0,1,Clear,sky is clear,4/29/2013 14:00,5245,high
17952,32871,None,279.55,0.0,0.0,90,Thunderstorm,proximity thunderstorm with drizzle,4/20/2017 2:00,257,very low
17953,15748,None,299.17,0.0,0.0,90,Clouds,overcast clouds,7/25/2014 15:00,6390,very high
17954,32628,None,281.28,0.0,0.0,40,Drizzle,drizzle,4/13/2017 1:00,583,very low
17955,41597,None,269.93,0.0,0.0,90,Haze,haze,2/18/2018 10:00,3505,medium
17956,5633,None,292.8,0.0,0.0,1,Clear,sky is clear,4/30/2013 21:00,2699,low
17957,8570,None,302.45,0.0,0.0,0,Clear,Sky is Clear,8/21/2013 19:00,3666,medium
17958,37148,None,291.62,0.0,0.0,1,Mist,mist,9/14/2017 6:00,6058,very high
17959,7180,None,296.72,0.0,0.0,0,Clear,Sky is Clear,6/24/2013 12:00,5116,high
17960,20467,None,272.59,0.0,0.0,90,Snow,light snow,1/7/2016 7:00,6270,very high
17961,1174,None,265.99,0.0,0.0,1,Clear,sky is clear,11/14/2012 1:00,325,very low
17962,19023,None,286.16,0.0,0.0,1,Clear,sky is clear,10/15/2015 11:00,5033,high
17963,18007,None,299.01,0.0,0.0,1,Thunderstorm,thunderstorm,9/6/2015 3:00,397,very low
17964,10725,None,258.38,0.51,0.0,64,Haze,haze,12/16/2013 10:00,3567,medium
17965,19089,None,286.69,0.0,0.0,1,Clear,sky is clear,10/19/2015 22:00,1511,low
17966,48143,None,285.0,0.0,0.0,40,Clouds,scattered clouds,9/28/2018 14:00,5193,high
17967,12226,None,261.95,0.0,0.0,1,Clear,sky is clear,2/13/2014 19:00,3442,medium
17968,39544,None,265.46,0.0,0.0,90,Snow,light snow,12/6/2017 11:00,4861,high
17969,27517,None,280.499,0.0,0.0,0,Clear,Sky is Clear,10/22/2016 21:00,2598,low
17970,45272,None,290.62,0.0,0.0,1,Mist,mist,6/24/2018 7:00,1499,low
17971,37675,None,290.38,0.0,0.0,90,Thunderstorm,proximity thunderstorm,10/3/2017 0:00,501,very low
17972,19794,None,272.43,0.0,0.0,90,Mist,mist,12/2/2015 10:00,4568,high
17973,14084,None,284.07,0.0,0.0,12,Clouds,few clouds,5/7/2014 8:00,6108,very high
17974,29490,None,274.93,0.0,0.0,90,Snow,light snow,12/25/2016 20:00,2016,low
17975,102,None,276.9,0.0,0.0,90,Clouds,overcast clouds,10/6/2012 22:00,3202,medium
17976,29667,None,271.09,0.0,0.0,1,Clear,sky is clear,1/1/2017 17:00,3133,medium
17977,7576,None,298.59,0.0,0.0,92,Rain,moderate rain,7/10/2013 13:00,5471,high
17978,12355,None,267.77,0.0,0.0,1,Clear,sky is clear,2/19/2014 4:00,802,very low
17979,2306,None,263.43,0.0,0.0,20,Clouds,few clouds,12/22/2012 17:00,4384,high
17980,41467,None,261.86,0.0,0.0,75,Clouds,broken clouds,2/13/2018 7:00,6585,very high
17981,25426,None,295.39,0.0,0.0,90,Clouds,overcast clouds,8/2/2016 4:00,1005,very low
17982,17462,None,291.21,0.65,0.0,75,Rain,moderate rain,8/17/2015 19:00,3113,medium
17983,47238,None,294.54,0.25,0.0,90,Rain,light rain,8/31/2018 2:00,358,very low
17984,42894,None,272.15,0.0,0.0,90,Mist,mist,4/3/2018 14:00,4058,medium
17985,26818,None,287.73,0.0,0.0,92,Rain,light rain,9/23/2016 2:00,262,very low
17986,41819,None,271.02,0.0,0.0,90,Fog,fog,2/24/2018 18:00,2677,low
17987,41673,None,265.75,0.0,0.0,90,Mist,mist,2/20/2018 11:00,4058,medium
17988,40301,None,263.07,0.0,0.0,90,Snow,light snow,1/2/2018 19:00,2669,low
17989,44369,None,293.22,0.0,0.0,90,Mist,mist,5/25/2018 4:00,788,very low
17990,11103,None,255.37,0.0,0.0,64,Clouds,broken clouds,12/30/2013 18:00,3041,medium
17991,37062,None,289.65,0.0,0.0,1,Clear,sky is clear,9/11/2017 5:00,3017,medium
17992,19266,None,281.46,0.0,0.0,90,Drizzle,light intensity drizzle,10/31/2015 13:00,4546,high
17993,47639,None,297.82,0.0,0.0,5,Clear,sky is clear,9/12/2018 20:00,3064,medium
17994,22654,None,289.288,0.0,0.0,36,Rain,light rain,4/21/2016 14:00,5677,high
17995,33590,None,299.02,0.0,0.0,5,Haze,haze,5/13/2017 17:00,4517,high
17996,41007,None,276.87,0.0,0.0,1,Clear,sky is clear,1/26/2018 19:00,3638,medium
17997,39029,None,275.86,0.0,0.0,90,Rain,light rain,11/17/2017 11:00,5128,high
17998,9539,None,278.95,1.09,0.0,68,Drizzle,drizzle,10/18/2013 1:00,424,very low
17999,19544,None,284.94,0.0,0.0,90,Drizzle,heavy intensity drizzle,11/17/2015 18:00,4261,medium
18000,342,None,288.86,0.0,0.0,75,Clouds,broken clouds,10/16/2012 17:00,6429,very high
18001,22886,None,277.9,1.52,0.0,90,Drizzle,light intensity drizzle,4/28/2016 21:00,2819,low
18002,33496,None,290.14,0.0,0.0,90,Rain,proximity shower rain,5/9/2017 21:00,2655,low
18003,19074,None,284.79,0.0,0.0,1,Clear,sky is clear,10/19/2015 3:00,313,very low
18004,10530,None,260.79,0.25,0.0,64,Snow,light snow,12/8/2013 22:00,1390,very low
18005,33494,None,293.44,0.0,0.0,75,Rain,proximity shower rain,5/9/2017 19:00,3462,medium
18006,37874,None,294.22,0.0,0.0,5,Clear,sky is clear,10/8/2017 16:00,4550,high
