,Unnamed: 0,holiday,temperature,rain_1h,snow_1h,clouds_percentage,weather_type,weather_type_details,date_time,population_density,population_density_categorical,temperature_categorical
16495,21653,None,278.09,0.0,0.0,40,Mist,mist,3/7/2016 6:00,5870,very high,medium
16496,10650,None,261.37,0.0,0.0,90,Clouds,overcast clouds,12/13/2013 17:00,5683,high,low
16497,21176,None,260.82,0.0,0.0,90,Snow,light snow,2/9/2016 2:00,430,very low,low
16498,14815,None,295.28,0.76,0.0,20,Rain,light rain,6/1/2014 16:00,4549,high,high
16499,7998,None,286.09,0.25,0.0,48,Rain,light rain,7/28/2013 12:00,4253,medium,medium
16500,16427,None,293.76,0.0,0.0,1,Haze,haze,7/9/2015 22:00,2578,low,high
16501,43298,None,268.3,0.0,0.0,90,Mist,mist,4/15/2018 5:00,301,very low,low
16502,24316,None,295.3,0.0,0.0,56,Rain,moderate rain,6/20/2016 2:00,323,very low,high
16503,46167,None,293.42,0.0,0.0,5,Clear,sky is clear,7/25/2018 22:00,2422,low,high
16504,10653,None,261.13,0.0,0.0,90,Snow,light snow,12/13/2013 20:00,2730,low,low
16505,44886,None,293.57,0.0,0.0,90,Mist,mist,6/11/2018 18:00,4512,high,high
16506,13344,None,270.68,0.0,0.0,40,Clouds,scattered clouds,4/1/2014 12:00,4760,high,low
16507,4963,None,274.58,0.0,0.0,90,Snow,heavy snow,4/10/2013 12:00,4793,high,medium
16508,29822,None,257.49,0.0,0.0,40,Clouds,scattered clouds,1/6/2017 17:00,5790,high,low
16509,11130,None,248.39,0.0,0.0,40,Clouds,scattered clouds,12/31/2013 22:00,2189,low,low
16510,14414,None,282.97,0.0,0.0,1,Clear,sky is clear,5/18/2014 6:00,1026,very low,medium
16511,45004,None,296.95,0.0,0.0,90,Drizzle,light intensity drizzle,6/16/2018 8:00,2329,low,high
16512,28287,None,276.22,0.0,0.0,40,Clouds,scattered clouds,11/21/2016 15:00,5174,high,medium
16513,29824,None,256.09,0.0,0.0,1,Clear,sky is clear,1/6/2017 19:00,3368,medium,low
16514,43634,None,279.96,0.0,0.0,1,Clear,sky is clear,4/27/2018 22:00,2709,low,medium
16515,39126,None,279.94,0.0,0.0,75,Clouds,broken clouds,11/20/2017 18:00,4162,medium,medium
16516,15056,None,285.63,0.0,0.0,1,Clear,sky is clear,6/10/2014 3:00,352,very low,medium
16517,24662,None,292.34,0.0,0.0,20,Clouds,few clouds,7/4/2016 8:00,1060,very low,high
16518,35018,None,292.42,0.0,0.0,1,Clear,sky is clear,7/2/2017 9:00,2638,low,high
16519,1967,None,265.22,0.0,0.0,75,Mist,mist,12/13/2012 6:00,5183,high,low
16520,33043,None,284.62,0.0,0.0,90,Drizzle,drizzle,4/25/2017 21:00,2164,low,medium
16521,1645,None,280.8,0.0,0.0,90,Mist,mist,12/2/2012 16:00,4135,medium,medium
16522,44462,None,300.36,0.0,0.0,40,Thunderstorm,proximity thunderstorm,5/28/2018 19:00,3145,medium,high
16523,50,None,298.17,0.0,0.0,1,Clear,sky is clear,10/4/2012 15:00,5713,high,high
16524,33827,None,279.89,0.0,0.0,90,Rain,moderate rain,5/20/2017 10:00,3990,medium,medium
16525,42832,None,269.58,0.0,0.0,1,Clear,sky is clear,4/1/2018 22:00,1682,low,low
16526,11612,None,271.72,0.0,0.0,64,Clouds,broken clouds,1/20/2014 1:00,347,very low,low
16527,6881,None,288.74,0.0,0.0,36,Fog,fog,6/11/2013 7:00,6738,very high,medium
16528,8991,None,286.15,0.0,0.0,90,Clouds,overcast clouds,9/17/2013 9:00,5445,high,medium
16529,33373,None,277.82,0.0,0.0,1,Clear,sky is clear,5/5/2017 6:00,5518,high,medium
16530,19606,None,270.82,0.0,0.0,1,Clear,sky is clear,11/20/2015 21:00,2846,low,low
16531,33072,None,275.22,0.0,0.0,90,Rain,moderate rain,4/26/2017 9:00,5583,high,medium
16532,35198,None,293.43,0.0,0.0,75,Rain,light rain,7/9/2017 10:00,3325,medium,high
16533,3982,None,270.71,0.0,0.0,75,Clouds,broken clouds,3/1/2013 0:00,713,very low,low
16534,45225,None,297.15,0.0,0.0,1,Haze,haze,6/22/2018 13:00,5104,high,high
16535,14836,None,291.11,0.25,0.0,24,Rain,moderate rain,6/2/2014 4:00,847,very low,medium
16536,26717,None,296.79,0.0,0.0,75,Clouds,broken clouds,9/18/2016 20:00,2494,low,high
16537,6677,None,290.01,0.0,0.0,90,Clouds,overcast clouds,6/4/2013 23:00,1236,very low,medium
16538,744,None,276.33,0.0,0.0,90,Clouds,overcast clouds,10/29/2012 11:00,4580,high,medium
16539,18465,None,296.63,0.0,0.0,1,Clear,sky is clear,9/21/2015 19:00,3458,medium,high
16540,30765,None,273.89,0.0,0.0,40,Clouds,scattered clouds,2/4/2017 17:00,4629,high,medium
16541,32303,None,284.15,0.0,0.0,90,Clouds,overcast clouds,4/2/2017 20:00,3676,medium,medium
16542,4392,None,265.14,0.0,0.0,90,Snow,heavy snow,3/19/2013 18:00,4438,high,low
16543,11981,None,264.3,0.0,0.0,90,Clouds,overcast clouds,2/3/2014 14:00,4934,high,low
16544,43223,None,272.3,0.0,0.0,90,Mist,mist,4/14/2018 3:00,309,very low,medium
16545,22970,None,281.85,0.0,0.0,1,Clear,sky is clear,5/2/2016 0:00,171,very low,medium
16546,46698,None,294.68,0.0,0.0,20,Mist,mist,8/14/2018 6:00,5702,high,high
16547,41723,None,268.95,0.0,0.0,90,Clouds,overcast clouds,2/22/2018 13:00,5174,high,low
16548,35653,None,292.28,0.0,0.0,90,Thunderstorm,proximity thunderstorm with rain,7/25/2017 8:00,5865,very high,high
16549,22973,None,277.04,0.0,0.0,1,Clear,sky is clear,5/2/2016 3:00,163,very low,medium
16550,28340,None,273.88,0.0,0.0,90,Rain,light rain,11/22/2016 21:00,1815,low,medium
16551,23938,None,292.54,0.0,0.0,90,Thunderstorm,proximity thunderstorm,6/4/2016 12:00,4732,high,high
16552,4400,None,260.41,0.0,0.0,20,Clouds,few clouds,3/20/2013 3:00,351,very low,low
16553,9262,None,287.48,0.0,0.0,92,Drizzle,drizzle,10/4/2013 17:00,6183,very high,medium
16554,38846,None,274.58,0.0,0.0,20,Clouds,few clouds,11/11/2017 18:00,4236,medium,medium
16555,18145,None,287.96,0.0,0.0,90,Mist,mist,9/10/2015 8:00,6222,very high,medium
16556,4817,None,270.94,0.0,0.0,1,Clear,sky is clear,4/6/2013 5:00,707,very low,low
16557,46024,None,292.22,0.0,0.0,90,Drizzle,drizzle,7/20/2018 10:00,4592,high,high
16558,5701,None,277.22,0.0,0.0,90,Rain,light rain,5/3/2013 1:00,396,very low,medium
16559,12461,None,264.31,0.0,0.0,1,Clear,sky is clear,2/23/2014 14:00,3861,medium,low
16560,7004,None,297.1,0.0,0.0,44,Clouds,scattered clouds,6/15/2013 13:00,4676,high,high
16561,34794,None,290.02,0.0,0.0,75,Clouds,broken clouds,6/24/2017 11:00,4198,medium,medium
16562,48187,None,280.62,0.0,0.0,90,Clouds,overcast clouds,9/30/2018 9:00,2882,low,medium
16563,42806,None,266.58,0.0,0.0,5,Clear,sky is clear,3/31/2018 20:00,2910,low,low
16564,16827,None,300.16,0.0,0.0,40,Clouds,scattered clouds,7/24/2015 12:00,5536,high,high
16565,27174,None,277.572,0.0,0.0,0,Clear,Sky is Clear,10/7/2016 21:00,2608,low,medium
16566,2207,None,269.2,0.0,0.0,90,Haze,haze,12/19/2012 16:00,6135,very high,low
16567,42422,None,268.09,0.0,0.0,75,Clouds,broken clouds,3/18/2018 8:00,1840,low,low
16568,36517,None,296.08,0.0,0.0,75,Clouds,broken clouds,8/22/2017 14:00,5094,high,high
16569,41995,None,275.08,0.0,0.0,40,Clouds,scattered clouds,3/3/2018 1:00,751,very low,medium
16570,15613,None,293.07,0.0,0.0,75,Clouds,broken clouds,7/19/2014 8:00,2958,medium,high
16571,46517,None,296.8,0.0,0.0,1,Thunderstorm,proximity thunderstorm,8/7/2018 15:00,5555,high,high
16572,22923,None,281.1,0.0,0.0,75,Clouds,broken clouds,4/30/2016 1:00,862,very low,medium
16573,29110,None,260.42,0.0,0.0,1,Clear,sky is clear,12/13/2016 23:00,1205,very low,low
16574,44103,None,287.0,0.0,0.0,1,Fog,fog,5/15/2018 2:00,248,very low,medium
16575,47868,None,289.07,0.0,0.0,90,Mist,mist,9/19/2018 19:00,3460,medium,medium
16576,44903,None,293.07,0.0,0.0,40,Mist,mist,6/12/2018 8:00,5656,high,high
16577,17883,None,301.66,0.0,0.0,1,Clear,sky is clear,9/1/2015 14:00,5677,high,high
16578,10837,None,265.07,0.0,0.0,64,Clouds,broken clouds,12/21/2013 2:00,518,very low,low
16579,32954,None,293.21,0.0,0.0,5,Clear,sky is clear,4/22/2017 17:00,5024,high,high
16580,12185,None,263.0,0.0,0.0,90,Clouds,overcast clouds,2/12/2014 2:00,246,very low,low
16581,35081,None,297.15,0.0,0.0,40,Thunderstorm,proximity thunderstorm,7/5/2017 0:00,1237,very low,high
16582,10373,None,274.15,0.0,0.0,90,Snow,light snow,12/3/2013 19:00,3203,medium,medium
16583,13572,None,278.62,0.0,0.0,40,Clouds,scattered clouds,4/11/2014 1:00,373,very low,medium
16584,45075,None,294.69,0.0,0.0,90,Rain,light rain,6/18/2018 4:00,802,very low,high
16585,26343,None,297.73,0.0,0.0,90,Clouds,overcast clouds,9/5/2016 16:00,3693,medium,high
16586,29327,None,274.62,0.0,0.0,75,Clouds,broken clouds,12/21/2016 10:00,4859,high,medium
16587,7470,None,296.78,0.0,0.0,0,Clear,Sky is Clear,7/6/2013 9:00,2966,medium,high
16588,34369,None,290.08,0.0,0.0,1,Clear,sky is clear,6/9/2017 4:00,841,very low,medium
16589,27419,None,284.881,0.0,0.0,12,Clouds,few clouds,10/18/2016 10:00,4299,medium,medium
16590,17965,None,302.25,0.0,0.0,1,Clear,sky is clear,9/4/2015 13:00,5394,high,high
16591,10240,None,276.51,0.0,0.0,64,Clouds,broken clouds,11/30/2013 13:00,4187,medium,medium
16592,35229,None,297.83,0.0,0.0,40,Clouds,scattered clouds,7/10/2017 12:00,4751,high,high
16593,26835,None,289.94,0.25,0.0,76,Rain,light rain,9/23/2016 19:00,3243,medium,medium
16594,25980,None,292.52,0.0,0.0,90,Rain,light rain,8/24/2016 3:00,328,very low,high
16595,33572,None,291.89,0.0,0.0,40,Clouds,scattered clouds,5/12/2017 23:00,2938,medium,high
16596,32816,None,288.95,0.0,0.0,75,Clouds,broken clouds,4/18/2017 14:00,5182,high,medium
16597,42825,None,270.79,0.0,0.0,5,Clear,sky is clear,4/1/2018 15:00,4102,medium,low
16598,5156,None,273.37,0.0,0.0,90,Rain,light rain,4/15/2013 16:00,6683,very high,medium
16599,42217,None,270.51,0.0,0.0,90,Snow,light snow,3/10/2018 9:00,4057,medium,low
16600,17944,None,301.78,0.0,0.0,1,Clear,sky is clear,9/3/2015 16:00,6154,very high,high
16601,15709,None,292.04,0.0,0.0,20,Clouds,few clouds,7/23/2014 8:00,5999,very high,high
16602,29548,None,266.08,0.0,0.0,1,Clear,sky is clear,12/27/2016 18:00,4127,medium,low
16603,10955,None,264.96,0.0,0.0,64,Snow,light snow,12/25/2013 10:00,1685,low,low
16604,38517,None,271.94,0.0,0.0,90,Clouds,overcast clouds,10/31/2017 11:00,4739,high,low
16605,41817,None,270.55,0.0,0.0,90,Fog,fog,2/24/2018 17:00,2709,low,low
16606,33282,None,276.89,0.0,0.0,90,Drizzle,drizzle,5/1/2017 22:00,2049,low,medium
16607,43985,None,284.15,0.0,0.0,1,Rain,light rain,5/11/2018 0:00,660,very low,medium
16608,32373,None,280.52,0.0,0.0,75,Mist,mist,4/4/2017 9:00,4981,high,medium
16609,24133,None,294.96,0.0,0.0,24,Rain,light rain,6/12/2016 11:00,4081,medium,high
16610,6361,None,280.5,0.0,0.0,1,Clear,sky is clear,5/24/2013 8:00,5568,high,medium
16611,7101,None,291.88,0.0,0.0,56,Clouds,broken clouds,6/19/2013 11:00,5067,high,high
16612,41554,None,265.15,0.0,0.0,75,Clouds,broken clouds,2/16/2018 17:00,5731,high,low
16613,3314,None,254.44,0.0,0.0,98,Clouds,overcast clouds,2/3/2013 1:00,730,very low,low
16614,40216,None,247.15,0.0,0.0,5,Clear,sky is clear,12/30/2017 9:00,2412,low,low
16615,31085,None,286.372,0.0,0.0,0,Clear,Sky is Clear,2/17/2017 12:00,5385,high,medium
16616,37393,None,302.9,0.0,0.0,40,Clouds,scattered clouds,9/23/2017 15:00,4473,high,high
16617,31099,None,274.666,0.0,0.0,0,Clear,Sky is Clear,2/18/2017 2:00,610,very low,medium
16618,22329,None,272.62,0.0,0.0,90,Snow,light snow,4/8/2016 8:00,5939,very high,medium
16619,41354,None,263.48,0.0,0.0,75,Clouds,broken clouds,2/8/2018 15:00,5852,very high,low
16620,40850,None,274.28,0.0,0.0,1,Clear,sky is clear,1/22/2018 2:00,254,very low,medium
16621,2240,None,273.0,0.0,0.0,78,Clouds,broken clouds,12/20/2012 13:00,5007,high,medium
16622,40221,None,251.5,0.0,0.0,5,Clear,sky is clear,12/30/2017 14:00,4003,medium,low
16623,34764,None,287.09,0.0,0.0,1,Clear,sky is clear,6/23/2017 5:00,2978,medium,medium
16624,24838,None,292.11,0.25,0.0,90,Rain,light rain,7/10/2016 9:00,3062,medium,high
16625,16196,None,297.49,0.0,0.0,1,Clear,sky is clear,7/2/2015 16:00,5768,high,high
16626,23817,None,292.85,0.0,0.0,75,Haze,haze,5/31/2016 3:00,534,very low,high
16627,7658,None,297.92,0.0,0.0,8,Thunderstorm,proximity thunderstorm,7/14/2013 1:00,794,very low,high
16628,29851,None,255.59,0.0,0.0,1,Clear,sky is clear,1/7/2017 22:00,2404,low,low
16629,32771,None,283.78,0.0,0.0,1,Clear,sky is clear,4/16/2017 23:00,1120,very low,medium
16630,30062,None,254.91,0.0,0.0,1,Mist,mist,1/15/2017 7:00,1158,very low,low
16631,12452,None,256.15,0.0,0.0,1,Clear,sky is clear,2/23/2014 5:00,456,very low,low
16632,468,None,282.35,0.0,0.0,100,Mist,mist,10/20/2012 11:00,4339,medium,medium
16633,4657,None,278.57,0.0,0.0,90,Clouds,overcast clouds,3/30/2013 21:00,2928,medium,medium
16634,45076,None,294.15,0.0,0.0,75,Rain,moderate rain,6/18/2018 5:00,2891,low,high
16635,17774,None,290.82,0.0,0.0,1,Clear,sky is clear,8/28/2015 0:00,680,very low,medium
16636,45452,None,300.68,0.0,0.0,90,Clouds,overcast clouds,6/30/2018 19:00,3247,medium,high
16637,24013,None,290.3,0.0,0.0,20,Clouds,few clouds,6/7/2016 11:00,4534,high,medium
16638,33732,None,292.09,0.0,0.0,90,Mist,mist,5/17/2017 17:00,5763,high,high
16639,11762,None,258.17,0.25,0.0,64,Rain,light rain,1/25/2014 23:00,1922,low,low
16640,4330,None,273.79,0.0,0.0,90,Mist,mist,3/16/2013 13:00,5155,high,medium
16641,14155,None,286.94,0.51,0.0,90,Mist,mist,5/8/2014 23:00,1160,very low,medium
16642,11412,None,275.64,0.25,0.0,64,Rain,light rain,1/12/2014 17:00,3662,medium,medium
16643,23822,None,291.46,0.4,0.0,90,Rain,moderate rain,5/31/2016 8:00,5563,high,medium
16644,14338,None,278.84,0.25,0.0,40,Rain,light rain,5/15/2014 2:00,289,very low,medium
16645,24836,None,291.74,0.51,0.0,75,Rain,light rain,7/10/2016 8:00,2407,low,medium
16646,39808,None,271.08,0.0,0.0,40,Mist,mist,12/16/2017 1:00,817,very low,low
16647,10952,None,264.16,0.0,0.0,64,Snow,light snow,12/25/2013 9:00,1174,very low,low
16648,47502,None,284.41,0.0,0.0,1,Clear,sky is clear,9/7/2018 5:00,2942,medium,medium
16649,9494,None,282.2,0.34,0.0,92,Mist,mist,10/15/2013 21:00,2486,low,medium
16650,22705,None,289.33,0.0,0.0,1,Clear,sky is clear,4/23/2016 23:00,2256,low,medium
16651,34411,None,300.63,0.0,0.0,40,Clouds,scattered clouds,6/10/2017 22:00,3604,medium,high
16652,6048,None,303.83,0.0,0.0,1,Clear,sky is clear,5/15/2013 20:00,3147,medium,high
16653,23202,None,282.42,0.38,0.0,90,Mist,mist,5/10/2016 9:00,5420,high,medium
16654,7252,None,298.61,0.0,0.0,44,Clouds,scattered clouds,6/27/2013 10:00,4801,high,high
16655,29654,None,269.48,0.0,0.0,1,Clear,sky is clear,1/1/2017 4:00,500,very low,low
16656,21146,None,263.28,0.0,0.0,90,Snow,light snow,2/8/2016 4:00,831,very low,low
16657,35567,None,294.42,0.0,0.0,1,Clear,sky is clear,7/22/2017 2:00,744,very low,high
16658,29131,None,258.15,0.0,0.0,1,Haze,haze,12/14/2016 14:00,5058,high,low
16659,5250,None,274.79,0.0,0.0,90,Drizzle,light intensity drizzle,4/18/2013 22:00,1532,low,medium
16660,37237,None,291.01,0.0,0.0,20,Clouds,few clouds,9/17/2017 15:00,4506,high,medium
16661,15176,None,297.36,0.0,0.0,0,Clear,Sky is Clear,6/30/2014 20:00,2764,low,high
16662,494,None,280.57,0.0,0.0,40,Clouds,scattered clouds,10/22/2012 2:00,259,very low,medium
16663,28058,None,279.58,0.0,0.0,1,Clear,sky is clear,11/14/2016 3:00,354,very low,medium
16664,41601,None,277.41,0.0,0.0,90,Clouds,overcast clouds,2/18/2018 14:00,4263,medium,medium
16665,14828,None,291.47,0.25,0.0,48,Mist,mist,6/2/2014 1:00,368,very low,medium
16666,33763,None,283.09,0.0,0.0,90,Drizzle,light intensity drizzle,5/18/2017 4:00,836,very low,medium
16667,25498,None,292.08,0.0,0.0,0,Clear,Sky is Clear,8/5/2016 0:00,1022,very low,high
16668,14659,None,300.82,0.0,0.0,90,Clouds,overcast clouds,5/26/2014 14:00,3743,medium,high
16669,47345,None,291.76,0.25,0.0,1,Haze,haze,9/3/2018 6:00,1141,very low,medium
16670,4685,None,279.65,0.0,0.0,75,Mist,mist,3/31/2013 12:00,3829,medium,medium
16671,14970,None,286.34,6.45,0.0,75,Thunderstorm,proximity thunderstorm,6/7/2014 7:00,2274,low,medium
16672,45856,None,302.72,0.0,0.0,40,Clouds,scattered clouds,7/14/2018 19:00,3446,medium,high
16673,5527,None,278.03,0.0,0.0,40,Clouds,scattered clouds,4/26/2013 12:00,5703,high,medium
16674,1547,None,269.73,0.0,0.0,90,Clouds,overcast clouds,11/29/2012 3:00,363,very low,low
16675,18022,None,296.77,0.3,0.0,40,Thunderstorm,proximity thunderstorm,9/6/2015 9:00,2788,low,high
16676,11556,None,276.793,0.0,0.0,64,Clouds,broken clouds,1/17/2014 16:00,6430,very high,medium
16677,39015,None,275.21,0.0,0.0,75,Clouds,broken clouds,11/17/2017 5:00,2809,low,medium
16678,41274,None,262.75,0.0,0.0,1,Snow,light snow,2/5/2018 17:00,5912,very high,low
16679,28856,None,276.28,0.0,0.0,90,Rain,light rain,12/5/2016 19:00,3142,medium,medium
16680,25025,None,292.0,0.0,0.0,0,Clear,Sky is Clear,7/17/2016 23:00,1238,very low,high
16681,18444,None,292.86,0.25,0.0,90,Thunderstorm,thunderstorm with rain,9/20/2015 17:00,4054,medium,high
16682,18458,None,296.7,0.0,0.0,1,Clear,sky is clear,9/21/2015 12:00,4785,high,high
16683,46266,None,298.3,0.0,0.0,75,Rain,proximity shower rain,7/29/2018 17:00,4146,medium,high
16684,20263,None,267.45,0.0,0.0,90,Clouds,overcast clouds,12/28/2015 15:00,5355,high,low
16685,19822,None,279.22,0.0,0.0,1,Clear,sky is clear,12/4/2015 13:00,5456,high,medium
16686,25239,None,300.36,0.0,0.0,20,Clouds,few clouds,7/25/2016 20:00,2438,low,high
16687,43265,None,269.21,0.0,0.0,90,Fog,fog,4/14/2018 18:00,1068,very low,low
16688,46498,None,292.58,0.0,0.0,1,Clear,sky is clear,8/7/2018 0:00,606,very low,high
16689,34838,None,285.78,0.0,0.0,1,Clear,sky is clear,6/26/2017 0:00,752,very low,medium
16690,45638,None,298.29,0.0,0.0,1,Clear,sky is clear,7/7/2018 12:00,4160,medium,high
16691,10993,None,267.81,0.0,0.0,64,Clouds,broken clouds,12/26/2013 21:00,2169,low,low
16692,30175,None,270.42,0.0,0.0,1,Mist,mist,1/18/2017 6:00,5422,high,low
16693,37031,None,292.22,0.0,0.0,40,Clouds,scattered clouds,9/9/2017 22:00,2458,low,high
16694,41784,None,256.76,0.0,0.0,1,Mist,mist,2/24/2018 4:00,404,very low,low
16695,24906,None,295.34,0.0,0.0,1,Clear,sky is clear,7/13/2016 0:00,610,very low,high
16696,20576,None,254.95,0.0,0.0,1,Snow,light snow,1/12/2016 3:00,331,very low,low
16697,6684,None,287.29,0.0,0.0,92,Clouds,overcast clouds,6/5/2013 6:00,5890,very high,medium
16698,43688,None,286.72,0.0,0.0,40,Rain,light rain,4/30/2018 4:00,891,very low,medium
16699,47687,None,299.59,0.0,0.0,20,Clouds,few clouds,9/14/2018 20:00,3329,medium,high
16700,25314,None,293.78,0.0,0.0,90,Clouds,overcast clouds,7/28/2016 12:00,4664,high,high
16701,12370,None,275.77,0.0,0.0,75,Clouds,broken clouds,2/19/2014 19:00,3621,medium,medium
16702,21729,None,279.96,0.0,0.0,1,Clear,sky is clear,3/12/2016 7:00,2444,low,medium
16703,14009,None,276.37,1.5,0.0,90,Rain,moderate rain,4/29/2014 6:00,5537,high,medium
16704,18497,None,289.23,0.0,0.0,75,Mist,mist,9/23/2015 6:00,5744,high,medium
16705,44920,None,290.95,0.0,0.0,1,Clear,sky is clear,6/13/2018 1:00,439,very low,medium
16706,18272,None,292.13,0.0,0.0,1,Clear,sky is clear,9/15/2015 7:00,6034,very high,high
16707,32555,None,274.09,0.0,0.0,90,Drizzle,light intensity drizzle,4/10/2017 23:00,872,very low,medium
16708,18887,None,283.7,0.0,0.0,90,Clouds,overcast clouds,10/9/2015 0:00,2365,low,medium
16709,36059,None,299.62,0.0,0.0,75,Clouds,broken clouds,8/8/2017 14:00,5140,high,high
16710,22587,None,284.22,0.0,0.0,90,Clouds,overcast clouds,4/20/2016 2:00,275,very low,medium
16711,34204,None,295.0,0.0,0.0,1,Clear,sky is clear,6/2/2017 10:00,4694,high,high
16712,40008,None,264.95,0.0,0.0,1,Snow,light snow,12/23/2017 1:00,698,very low,low
16713,1156,None,266.86,0.0,0.0,90,Snow,heavy snow,11/13/2012 8:00,6242,very high,low
16714,26843,None,290.62,0.0,0.0,92,Rain,light rain,9/24/2016 3:00,448,very low,medium
16715,12104,None,263.26,0.0,0.0,90,Clouds,overcast clouds,2/8/2014 17:00,4457,high,low
16716,3134,None,255.85,0.0,0.0,90,Clouds,overcast clouds,1/23/2013 19:00,3062,medium,low
16717,46898,None,291.6,0.0,0.0,40,Clouds,scattered clouds,8/21/2018 10:00,4540,high,medium
16718,37800,None,286.51,0.0,0.0,90,Rain,moderate rain,10/6/2017 19:00,4165,medium,medium
16719,8740,None,299.2,0.0,0.0,0,Clear,Sky is Clear,8/31/2013 0:00,1321,very low,high
16720,25757,None,297.28,0.0,0.0,24,Clouds,few clouds,8/15/2016 19:00,2900,low,high
16721,26417,None,293.02,0.3,0.0,90,Rain,moderate rain,9/7/2016 9:00,4926,high,high
16722,7306,None,297.69,1.02,0.0,92,Rain,moderate rain,6/29/2013 17:00,4270,medium,high
16723,11449,None,270.15,0.0,0.0,90,Snow,snow,1/14/2014 3:00,401,very low,low
16724,18415,None,292.79,0.0,0.0,1,Clear,sky is clear,9/19/2015 14:00,4506,high,high
16725,12726,None,270.03,0.0,0.0,90,Clouds,overcast clouds,3/6/2014 17:00,6232,very high,low
16726,15832,None,294.87,0.0,0.0,1,Clear,sky is clear,7/31/2014 21:00,3222,medium,high
16727,38637,None,274.38,0.0,0.0,90,Clouds,overcast clouds,11/4/2017 4:00,371,very low,medium
16728,26103,None,288.69,0.0,0.0,90,Mist,mist,8/28/2016 5:00,588,very low,medium
16729,14602,None,288.28,0.0,0.0,8,Clear,sky is clear,5/24/2014 5:00,751,very low,medium
16730,46838,None,300.95,0.0,0.0,90,Clouds,overcast clouds,8/19/2018 14:00,4742,high,high
16731,34159,None,294.15,0.0,0.0,5,Clear,sky is clear,5/31/2017 13:00,4855,high,high
16732,32633,None,281.9,0.0,0.0,90,Haze,haze,4/13/2017 11:00,5033,high,medium
16733,16477,None,296.12,0.0,0.0,40,Clouds,scattered clouds,7/11/2015 22:00,2764,low,high
16734,22631,None,285.29,0.0,0.0,90,Drizzle,drizzle,4/21/2016 3:00,338,very low,medium
16735,26111,None,289.35,0.0,0.0,40,Mist,mist,8/28/2016 8:00,2609,low,medium
16736,5983,None,275.69,0.0,0.0,1,Clear,sky is clear,5/13/2013 3:00,289,very low,medium
16737,31046,None,267.775,0.0,0.0,0,Clear,Sky is Clear,2/15/2017 21:00,2727,low,low
16738,28321,None,274.28,0.0,0.0,90,Fog,fog,11/22/2016 15:00,4686,high,medium
16739,9773,None,270.48,0.0,0.0,64,Clouds,broken clouds,11/11/2013 5:00,2576,low,low
